Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily
55;ENDPOINT_MICROSOFT_ATP;6bb130d15127df99de1fc18741ff1690bcd0bafc;wkscenvmluna2;6e5e258e-67a9-480c-aa2f-122fdeecb3de;Windows10;6bb130d15127df99de1fc18741ff1690bcd0bafc;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2311;WINDOWS
56;ENDPOINT_MICROSOFT_ATP;5ecb41216570d0b2a9d141c94ec50e5dfecf3e0a;wksesp6m4lf22.netcenter.com.br;f3053e64-fc22-49a5-a483-b0dbb9ff3e41;Windows10;5ecb41216570d0b2a9d141c94ec50e5dfecf3e0a;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2311;WINDOWS
57;ENDPOINT_MICROSOFT_ATP;02ef92dbd6c58b5aa7e5e86d18bc963368e90120;wksnoc005.netcenter.com.br;3fc6da20-0689-4162-8f5f-83ec4be83c4b;Windows10;02ef92dbd6c58b5aa7e5e86d18bc963368e90120;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
58;ENDPOINT_MICROSOFT_ATP;cabbdefe7fc92dc7fb9bd3bacca047de355b3b7a;wksgerdyg25w3.netcenter.com.br;cd28f93f-a41f-4047-b8ef-02487a61aa85;Windows11;cabbdefe7fc92dc7fb9bd3bacca047de355b3b7a;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
59;ENDPOINT_MICROSOFT_ATP;38c4f16f1bbf1c6987a216e8103b18f0604675cd;wksesp001.netcenter.com.br;f05a83f2-748a-4932-bf32-7c7439f34ffc;Windows10;38c4f16f1bbf1c6987a216e8103b18f0604675cd;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2311;WINDOWS
60;ENDPOINT_MICROSOFT_ATP;1f9df05d1dfb1728fb910e2180a2188393dfda5d;wksthiagoluna.netcenter.com.br;ae26156a-c528-490c-9902-c5008c070789;Windows11;1f9df05d1dfb1728fb910e2180a2188393dfda5d;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.900;WINDOWS
61;ENDPOINT_MICROSOFT_ATP;ab59a12c6bae55210eb3ba5bbcd606c157884897;wksnoc6y33g22.netcenter.com.br;545a9bd4-9247-4350-938b-ee089a6e82da;Windows10;ab59a12c6bae55210eb3ba5bbcd606c157884897;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2311;WINDOWS
62;ENDPOINT_MICROSOFT_ATP;7ddb7795d9f26e4c7ddcb37c4c45a05588fe0645;wkscenjyg25w3.netcenter.com.br;324b6dbe-cc3d-4823-be62-33028ac60d52;Windows11;7ddb7795d9f26e4c7ddcb37c4c45a05588fe0645;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
63;ENDPOINT_MICROSOFT_ATP;7b2debd3bcf2da675b9fdeb724f0db868d1c6078;desktop-a3cigdl;85c4cc7b-4147-4a54-837e-a8d4a8e8af01;Windows11;7b2debd3bcf2da675b9fdeb724f0db868d1c6078;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
64;ENDPOINT_MICROSOFT_ATP;c7be82c9c2c38e61e335f7a05289b94550d0afba;wkscenjyg25w3;46059437-7aa6-4fe5-b57e-d60cb7a5aa44;Windows11;c7be82c9c2c38e61e335f7a05289b94550d0afba;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
65;ENDPOINT_MICROSOFT_ATP;9a4f0c22b90890a835caa52346eec97080e880d0;wksdir004.netcenter.com.br;55cdace9-e5e5-42d8-8e0c-0011ed0bc895;Windows10;9a4f0c22b90890a835caa52346eec97080e880d0;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
66;ENDPOINT_MICROSOFT_ATP;85630976598851302bd8ae7fd73281cee364811b;wkscomcyg25w3.netcenter.com.br;ab992a94-e1ff-4a2e-bb95-2e0e5ee4e815;Windows11;85630976598851302bd8ae7fd73281cee364811b;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
67;ENDPOINT_MICROSOFT_ATP;2b605ef7ab7e2c115f6e9ec3067f665259e48227;wksnoc6nphc72.netcenter.com.br;fae415e9-2e2b-451e-9629-357016985797;Windows10;2b605ef7ab7e2c115f6e9ec3067f665259e48227;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
68;ENDPOINT_MICROSOFT_ATP;327a781628051f08315381c80b57efce0793ae96;wkssme005.netcenter.com.br;360a3adf-ce22-4574-8809-a446d31793c0;Windows10;327a781628051f08315381c80b57efce0793ae96;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
69;ENDPOINT_MICROSOFT_ATP;e859ee456dd2d1ecc8f7ed9d17742dda9092c979;wksnoc8xz7g22.netcenter.com.br;3c280af3-bf23-48d4-ab2b-f4ec383cae85;Windows10;e859ee456dd2d1ecc8f7ed9d17742dda9092c979;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
70;ENDPOINT_MICROSOFT_ATP;048f423172597c59863841966123e3a595dce682;wkscom005.netcenter.com.br;393ae9a6-ecf0-41e2-b0c8-7856115ebbf1;Windows10;048f423172597c59863841966123e3a595dce682;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
71;ENDPOINT_MICROSOFT_ATP;21fd5caab6d2b3c7ded5c9000e179c1d66d52b94;wkssme001.netcenter.com.br;6ecda4f4-ad18-4de6-a517-3d1ddc548b29;Windows10;21fd5caab6d2b3c7ded5c9000e179c1d66d52b94;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.7740.19041.906;WINDOWS
72;ENDPOINT_MICROSOFT_ATP;8e721d919213a19733c721d87346fc47af35b99b;wksnoc70yml22.netcenter.com.br;85ff5a05-74bd-4de4-a0ed-eac25517f204;Windows10;8e721d919213a19733c721d87346fc47af35b99b;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
73;ENDPOINT_MICROSOFT_ATP;31b0513c943de071cd60deb4876d923f9afce52c;wksger008.netcenter.com.br;30b169de-0922-473c-a1f4-d606260243bc;Windows10;31b0513c943de071cd60deb4876d923f9afce52c;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
74;ENDPOINT_MICROSOFT_ATP;013bc650f03c673397f912fb45a8f4f62e15bbcc;wkssme003.netcenter.com.br;b1490884-d290-4097-a799-0e38e524b13f;Windows10;013bc650f03c673397f912fb45a8f4f62e15bbcc;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.7740.19041.1202;WINDOWS
75;ENDPOINT_MICROSOFT_ATP;4ca9866cd3b3bbc973d730cea90e94c5b30a72af;wkssme004.netcenter.com.br;173170cc-2a08-43da-a522-4f0acd07085b;Windows10;4ca9866cd3b3bbc973d730cea90e94c5b30a72af;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.7740.19041.1202;WINDOWS
76;ENDPOINT_MICROSOFT_ATP;fa45db501cd1f23342f37746ad5646d814c42eb8;wksesp018.netcenter.com.br;e14b8c3b-2954-44d7-8408-33ca10d79dac;Windows10;fa45db501cd1f23342f37746ad5646d814c42eb8;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8040.19041.1586;WINDOWS
77;ENDPOINT_REDCLOAK;004b1210c58e847a1e698c881f6ec426;NTCDB03;1706e13c-d86f-4c15-ac99-010bc8084a6a;VERSION_SERVER_2012_R2;004b1210c58e847a1e698c881f6ec426;004b1210;2.8.5.0;WINDOWS
78;ENDPOINT_MICROSOFT_ATP;5a842f754d64096bfbf9d4adf49955f9fcd145f3;wksger005.netcenter.com.br;1f15a4ac-10e6-4611-a38b-68e1b82c72de;Windows10;5a842f754d64096bfbf9d4adf49955f9fcd145f3;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2546;WINDOWS
79;ENDPOINT_REDCLOAK;004b1210ae09144e7d2c5b983fe4ab5e;NTCCAUSS01;f4615c75-f34c-4461-8caf-40050b64ac61;VERSION_SERVER_2012_R2;004b1210ae09144e7d2c5b983fe4ab5e;004b1210;2.8.5.0;WINDOWS
80;ENDPOINT_REDCLOAK;004b1210ee36d02705097652b94eb53b;NTCPAM02;a95acd1e-750b-42fc-b894-d46655f171f9;VERSION_SERVER_2012_R2;004b1210ee36d02705097652b94eb53b;004b1210;2.8.5.0;WINDOWS
81;ENDPOINT_REDCLOAK;004b1210dea0d3b3e372b510d7a6d9a9;NTCRDS04;7d7ee82f-ed50-4ba4-a3f6-5dec639d9d6c;VERSION_SERVER_2012_R2;004b1210dea0d3b3e372b510d7a6d9a9;004b1210;2.8.5.0;WINDOWS
82;ENDPOINT_REDCLOAK;004b1210b8e6ab12c20247c020b49c11;NTCIT2MDB01;662050b7-4607-4b19-b2f7-20da1c0ea981;VERSION_SERVER_2019;004b1210b8e6ab12c20247c020b49c11;004b1210;2.8.5.0;WINDOWS
83;ENDPOINT_REDCLOAK;004b1210ec8daf4bc1ff8eeac3c9f07a;NTCADDS02;9290f86f-63e0-4f77-b446-19367d8cb8ec;VERSION_SERVER_2019;004b1210ec8daf4bc1ff8eeac3c9f07a;004b1210;2.8.5.0;WINDOWS
84;ENDPOINT_REDCLOAK;004b1210f210e98b241d58f50f8b1618;NTCGMS01;ae0fd810-177f-44e0-bf97-faf7bb2a1dcc;VERSION_SERVER_2012_R2;004b1210f210e98b241d58f50f8b1618;004b1210;2.8.5.0;WINDOWS
85;ENDPOINT_REDCLOAK;004b1210d71dedd4ed6cee7d1c91f473;NTCRMAPP02;25f5947d-daa2-4b91-a674-2a267ceb5998;VERSION_SERVER_2016;004b1210d71dedd4ed6cee7d1c91f473;004b1210;2.8.5.0;WINDOWS
86;ENDPOINT_MICROSOFT_ATP;5e95c575d2084809933e204c3ecbc26f40d82237;desktop-0a0u5ok;358b245f-2508-4969-969e-582af1324970;Windows11;5e95c575d2084809933e204c3ecbc26f40d82237;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22000.1641;WINDOWS
87;ENDPOINT_MICROSOFT_ATP;6ad675cf770a57a1b16966ec4b670627b7c92ace;wksesp014.netcenter.com.br;ea924e82-325f-4f93-9ead-b57e4c663dd2;Windows10;6ad675cf770a57a1b16966ec4b670627b7c92ace;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8040.19041.1682;WINDOWS
88;ENDPOINT_REDCLOAK;004b121095814eaaf778d6bdafd5774e;NTCCARSRVPRD02;e8822f1b-deca-4f23-a79c-d80ef7a50efa;VERSION_SERVER_2012_R2;004b121095814eaaf778d6bdafd5774e;004b1210;2.8.5.0;WINDOWS
89;ENDPOINT_REDCLOAK;004b1210fd796b6a39db1301fe3cb7f4;NTCCARSRVPRD03;e5122510-35e6-4ae0-9c7b-f3d1cee29a4f;VERSION_SERVER_2012_R2;004b1210fd796b6a39db1301fe3cb7f4;004b1210;2.8.5.0;WINDOWS
90;ENDPOINT_REDCLOAK;004b1210774e7c8ba47b1bf764b593a0;NTCDW02;9559e92e-0702-4032-9c7b-c6f63697c079;VERSION_SERVER_2019;004b1210774e7c8ba47b1bf764b593a0;004b1210;2.8.5.0;WINDOWS
91;ENDPOINT_REDCLOAK;004b121025fe916bd95624e519a518d9;NTCDP02;b6f5fc98-59b8-4f8e-9bd3-f17ae3d732e3;VERSION_SERVER_2019;004b121025fe916bd95624e519a518d9;004b1210;2.8.5.0;WINDOWS
92;ENDPOINT_MICROSOFT_ATP;6fdd91b221bd63758e19ddc278d07ebf22020457;wksesp020.netcenter.com.br;27992f73-2ae2-4948-a950-a612566d5930;Windows10;6fdd91b221bd63758e19ddc278d07ebf22020457;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
93;ENDPOINT_REDCLOAK;004b12101a19d3bc869fcbdf04076795;NTCADDS03;7ff9d47f-8742-42f2-b4b0-f1252dcda26b;VERSION_SERVER_2019;004b12101a19d3bc869fcbdf04076795;004b1210;2.8.5.0;WINDOWS
94;ENDPOINT_REDCLOAK;004b12107b5b7ee1c1b1b147487325d2;NTCIT2MAPP01;75cc3ae4-960c-4ca2-b322-722b34110835;VERSION_SERVER_2019;004b12107b5b7ee1c1b1b147487325d2;004b1210;2.8.5.0;WINDOWS
95;ENDPOINT_MICROSOFT_ATP;ba563eb21aa4ec605e510eff45a15f46dc1c5c6b;wksnoc6zxbg22.netcenter.com.br;cd18d3c3-8209-448b-8c6c-f8f1c742d128;Windows10;ba563eb21aa4ec605e510eff45a15f46dc1c5c6b;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
96;ENDPOINT_REDCLOAK;004b12107e8cb4bfd8473706a2d306c0;NTCCORPRTG02;c72e0c2b-73cf-4681-bf39-f23dee209779;VERSION_SERVER_2019;004b12107e8cb4bfd8473706a2d306c0;004b1210;2.8.5.0;WINDOWS
97;ENDPOINT_REDCLOAK;004b121036b0ab0af163cae9fd48c90e;NTCFS01;26177ebe-0719-40ca-a589-5fa19038603c;VERSION_SERVER_2012_R2;004b121036b0ab0af163cae9fd48c90e;004b1210;2.8.5.0;WINDOWS
98;ENDPOINT_REDCLOAK;004b121025a0cda9af4151be12b0da2b;NTCADSVC01;288c3613-a977-48bf-bf07-2c4dc5c14f42;VERSION_SERVER_2019;004b121025a0cda9af4151be12b0da2b;004b1210;2.8.5.0;WINDOWS
99;ENDPOINT_MICROSOFT_ATP;a7fd7c8d2386d8968ecee493a36f05abd3e144d7;wkscom016.netcenter.com.br;ee4a6f0c-b212-472c-b6a9-0a52d47bef20;Windows10;a7fd7c8d2386d8968ecee493a36f05abd3e144d7;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.7410.17763.1577;WINDOWS
100;ENDPOINT_REDCLOAK;004b1210f383a726e50bdb98a70d4cad;NTC050;6bb6f252-4c18-4c75-af32-302cd2aacd32;VERSION_SERVER_2019;004b1210f383a726e50bdb98a70d4cad;004b1210;2.8.5.0;WINDOWS
101;ENDPOINT_MICROSOFT_ATP;fce151aa31cc0f7c72ec317e6eff046562b3ab5d;wksesp013.netcenter.com.br;23c1b319-283e-49e1-b9ff-f2d9418cbf8c;Windows11;fce151aa31cc0f7c72ec317e6eff046562b3ab5d;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
102;ENDPOINT_REDCLOAK;004b121001e7a8d1e44d3f5b04427632;NTCIT2MHML01;69e552c2-09c2-4086-b3c2-4980d08abf92;VERSION_SERVER_2019;004b121001e7a8d1e44d3f5b04427632;004b1210;2.8.5.0;WINDOWS
103;ENDPOINT_REDCLOAK;004b1210acd14c9c7d66f02acddb67a2;NTCDP01;b0f69962-63ea-4c17-843f-5e7b853d0fd2;VERSION_SERVER_2019;004b1210acd14c9c7d66f02acddb67a2;004b1210;2.8.5.0;WINDOWS
104;ENDPOINT_REDCLOAK;004b1210c79bc109fd2d53e0e52fa31c;NTCCABI01;f5515426-ac7c-44e7-9b57-98f4471216fc;VERSION_SERVER_2012_R2;004b1210c79bc109fd2d53e0e52fa31c;004b1210;2.8.5.0;WINDOWS
105;ENDPOINT_REDCLOAK;004b121069745a0c21d16cc79891dec8;NTCTOTVS01;b871c636-1b34-4a53-a9a2-4b51a7f9d635;VERSION_SERVER_2019;004b121069745a0c21d16cc79891dec8;004b1210;2.8.5.0;WINDOWS
106;ENDPOINT_MICROSOFT_ATP;0022cd9374523ce384c68e45983ea5d335a399bf;wkssme002.netcenter.com.br;81de7342-2823-48f2-a0c0-c7d470b96493;Windows10;0022cd9374523ce384c68e45983ea5d335a399bf;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
107;ENDPOINT_REDCLOAK;004b12108e95cc2eb79fc396e3b5a6c3;NTCCORPRTG01;f41cf203-7d84-4b48-9c78-5a28d7796c56;VERSION_SERVER_2012_R2;004b12108e95cc2eb79fc396e3b5a6c3;004b1210;2.8.5.0;WINDOWS
108;ENDPOINT_REDCLOAK;004b12105507f8d5eb852f290bce7205;NTCADSVC02;a2a3a843-a4b9-45ad-b04c-d59bd1d66a0c;VERSION_SERVER_2019;004b12105507f8d5eb852f290bce7205;004b1210;2.8.5.0;WINDOWS
109;ENDPOINT_REDCLOAK;004b1210d7833da857263ce699b8e8b5;NTCIT2MAPI;c3ff4ced-1bb9-42c1-8b0b-aec131de632f;VERSION_SERVER_2019;004b1210d7833da857263ce699b8e8b5;004b1210;2.8.5.0;WINDOWS
110;ENDPOINT_REDCLOAK;004b1210ff32bbbeaed500b71e3794ca;NTCRMTPRTG01;2df581fa-9d84-4285-8984-815e3d6332d9;VERSION_SERVER_2012_R2;004b1210ff32bbbeaed500b71e3794ca;004b1210;2.8.5.0;WINDOWS
111;ENDPOINT_MICROSOFT_ATP;c5cbac59af1ef8fc469bd3aa874498a0a569328d;wksesp019.netcenter.com.br;717d54e9-67e6-484d-a430-ee4f4ff10151;Windows11;c5cbac59af1ef8fc469bd3aa874498a0a569328d;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.22621.1194;WINDOWS
112;ENDPOINT_REDCLOAK;004b1210ef0283988a73470ca24859f7;NTCEEM;a1f2e434-5b8c-4e8c-b9bf-5f345b07ee71;VERSION_SERVER_2012_R2;004b1210ef0283988a73470ca24859f7;004b1210;2.8.5.0;WINDOWS
113;ENDPOINT_MICROSOFT_ATP;d5ca5a75dd2c9b9da82e84b8717e51be99e3c16c;wkscom008.netcenter.com.br;5bc351f6-52de-4eb2-a09a-78aeec5fc156;Windows10;d5ca5a75dd2c9b9da82e84b8717e51be99e3c16c;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
114;ENDPOINT_MICROSOFT_ATP;34ed12ee2154d862e47d5ff4da5c62b3f2bf1fca;wkscom002.netcenter.com.br;e80c5134-0a5c-4150-a80a-e9ea678d56d8;Windows10;34ed12ee2154d862e47d5ff4da5c62b3f2bf1fca;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
115;ENDPOINT_MICROSOFT_ATP;d0753a4beadc6c8c8b4609e6a598b20844f845de;wksdir010.netcenter.com.br;34dc6b2a-62a7-487d-92c5-83984823b99c;Windows10;d0753a4beadc6c8c8b4609e6a598b20844f845de;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
116;ENDPOINT_REDCLOAK;004b1210adafefba276cb8cb25f5eabf;NTCMTZBKP01;66489ecd-392f-42bd-a685-68b42d9a0785;VERSION_SERVER_2019;004b1210adafefba276cb8cb25f5eabf;004b1210;2.8.5.0;WINDOWS
117;ENDPOINT_MICROSOFT_ATP;09fd0da870ca4e78eeede7100db638fbc875cfb8;wkscen9717g22.netcenter.com.br;566d8e73-4e55-4348-b528-f8404420d847;Windows10;09fd0da870ca4e78eeede7100db638fbc875cfb8;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
118;ENDPOINT_MICROSOFT_ATP;fbd599ecf75f43e420cdfdcff813e9226b3992d3;wksfin003.netcenter.com.br;0f29ad34-3d3d-413e-9b02-954e86036422;Windows10;fbd599ecf75f43e420cdfdcff813e9226b3992d3;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8040.19041.1682;WINDOWS
119;ENDPOINT_MICROSOFT_ATP;d2fd1dee4f2ac600179a1d8d1f6e6839aa3af6bc;wksfinc0yjl22.netcenter.com.br;ac717f03-c968-4c67-9ca2-7d8bb2315dce;Windows10;d2fd1dee4f2ac600179a1d8d1f6e6839aa3af6bc;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
120;ENDPOINT_MICROSOFT_ATP;aa94c4d1501d190d85ca205e474c12be1ef9c0ff;desktop-m8ubc8j;810bb107-8a5a-4030-a71c-ffddebcdc608;Windows10;aa94c4d1501d190d85ca205e474c12be1ef9c0ff;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8295.19041.2673;WINDOWS
121;ENDPOINT_REDCLOAK;004b12100d9041812b1fbe768fecf244;NTCCORPRTG03;25e78ac0-7209-4174-8081-9e5f4c1144b1;VERSION_SERVER_2019;004b12100d9041812b1fbe768fecf244;004b1210;2.8.5.0;WINDOWS
122;ENDPOINT_REDCLOAK;004b1210ceb1bc6d384023295822370e;NTCMTZVDI01;86f317cd-0b94-4f0b-a817-bf393535326c;VERSION_SERVER_2019;004b1210ceb1bc6d384023295822370e;004b1210;2.8.5.0;WINDOWS
123;ENDPOINT_MICROSOFT_ATP;b88ee8831a7edc52ce94f934848fffb6c9afec96;wksdrh003.netcenter.com.br;91eac2cf-1f7e-49b6-a58d-ac4a075ec56e;Windows10;b88ee8831a7edc52ce94f934848fffb6c9afec96;ae05bd5a-1123-4191-8d0f-696daba31d1e;10.8040.19041.1682;WINDOWS
124;ENDPOINT_REDCLOAK;004b1210a7d97bb694427dabc7ce26cb;NTCSSO01;26293bbc-71e6-4745-ab0f-2a982ac8abf2;VERSION_SERVER_2012_R2;004b1210a7d97bb694427dabc7ce26cb;004b1210;2.8.5.0;WINDOWS
125;ENDPOINT_REDCLOAK;004b1210d3e10c639672f940eaf42984;NTCRMTPRTG02;1af7b7da-c31f-4e82-9ef1-2c8a31205d55;VERSION_SERVER_2012_R2;004b1210d3e10c639672f940eaf42984;004b1210;2.8.5.0;WINDOWS
126;ENDPOINT_REDCLOAK;004b1210ba8bf319241b19c61d07e708;NTCADDS01;a6213a0f-2708-4b14-ad90-3b5910d4d7ea;VERSION_SERVER_2019;004b1210ba8bf319241b19c61d07e708;004b1210;2.8.5.0;WINDOWS
